Datetime,Open,High,Low,Close,Adj Close,Volume
2020-03-09 09:00:00+01:00,801.260009765625,801.260009765625,785.1699829101562,785.3400268554688,785.3400268554688,0
2020-03-09 09:01:00+01:00,785.3300170898438,785.3400268554688,701.47998046875,702.5999755859375,702.5999755859375,304270577
2020-03-09 09:02:00+01:00,702.5999755859375,706.4299926757812,702.5900268554688,705.510009765625,705.510009765625,38318849
2020-03-09 09:03:00+01:00,705.489990234375,705.8099975585938,704.7999877929688,705.739990234375,705.739990234375,16795954
2020-03-09 09:04:00+01:00,705.6199951171875,705.6599731445312,703.5399780273438,704.6699829101562,704.6699829101562,26439599
2020-03-09 09:05:00+01:00,704.6699829101562,715.8800048828125,704.4400024414062,715.5499877929688,715.5499877929688,41011058
2020-03-09 09:06:00+01:00,715.5599975585938,721.8099975585938,715.5399780273438,721.6900024414062,721.6900024414062,42815788
2020-03-09 09:07:00+01:00,721.6699829101562,722.9500122070312,720.5399780273438,721.1099853515625,721.1099853515625,54620779
2020-03-09 09:08:00+01:00,721.0999755859375,721.2000122070312,720.0399780273438,720.969970703125,720.969970703125,35206470
2020-03-09 09:09:00+01:00,720.9500122070312,723.2000122070312,720.8400268554688,722.9000244140625,722.9000244140625,66142246
2020-03-09 09:10:00+01:00,722.9400024414062,723.6400146484375,722.5999755859375,723.4000244140625,723.4000244140625,47909640
2020-03-09 09:11:00+01:00,723.3599853515625,724.3800048828125,723.3300170898438,723.7000122070312,723.7000122070312,37642582
2020-03-09 09:12:00+01:00,723.5999755859375,725.7000122070312,723.5700073242188,725.5599975585938,725.5599975585938,67481025
2020-03-09 09:13:00+01:00,725.5900268554688,726.5800170898438,725.22998046875,725.6599731445312,725.6599731445312,45539970
2020-03-09 09:14:00+01:00,725.6599731445312,726.9500122070312,725.2999877929688,726.6500244140625,726.6500244140625,49302240
2020-03-09 09:15:00+01:00,726.6300048828125,729.530029296875,726.3200073242188,729.530029296875,729.530029296875,51526012
2020-03-09 09:16:00+01:00,729.510009765625,731.489990234375,729.510009765625,731.0900268554688,731.0900268554688,48847253
2020-03-09 09:17:00+01:00,731.0800170898438,731.9500122070312,729.9199829101562,729.989990234375,729.989990234375,61282367
2020-03-09 09:18:00+01:00,729.989990234375,731.0800170898438,729.7999877929688,730.1599731445312,730.1599731445312,41696728
2020-03-09 09:19:00+01:00,730.1799926757812,730.3400268554688,728.5800170898438,729.25,729.25,38205138
2020-03-09 09:20:00+01:00,729.219970703125,730.6599731445312,729.1099853515625,730.5800170898438,730.5800170898438,41483080
2020-03-09 09:21:00+01:00,730.5999755859375,732.8599853515625,730.5700073242188,732.4500122070312,732.4500122070312,46438182
2020-03-09 09:22:00+01:00,732.4199829101562,732.510009765625,731.1699829101562,731.8099975585938,731.8099975585938,47132119
2020-03-09 09:23:00+01:00,731.8099975585938,732.0,730.1900024414062,730.27001953125,730.27001953125,36840623
2020-03-09 09:24:00+01:00,730.3300170898438,730.5700073242188,729.280029296875,729.2899780273438,729.2899780273438,36274186
2020-03-09 09:25:00+01:00,729.3300170898438,730.9400024414062,729.2899780273438,730.3599853515625,730.3599853515625,36367122
2020-03-09 09:26:00+01:00,730.1699829101562,730.1900024414062,728.6099853515625,729.5900268554688,729.5900268554688,42686632
2020-03-09 09:27:00+01:00,729.6300048828125,729.7000122070312,728.7000122070312,729.030029296875,729.030029296875,38874268
2020-03-09 09:28:00+01:00,729.0499877929688,729.8499755859375,728.4199829101562,729.780029296875,729.780029296875,27834178
2020-03-09 09:29:00+01:00,729.7899780273438,730.1400146484375,729.27001953125,730.0999755859375,730.0999755859375,34912951
2020-03-09 09:30:00+01:00,730.1099853515625,730.1099853515625,727.6400146484375,727.75,727.75,48454952
2020-03-09 09:31:00+01:00,727.72998046875,730.0900268554688,727.4099731445312,730.0399780273438,730.0399780273438,38244592
2020-03-09 09:32:00+01:00,730.0499877929688,730.9299926757812,730.010009765625,730.7000122070312,730.7000122070312,26682274
