Datetime,Open,High,Low,Close,Adj Close,Volume
2020-03-09 09:00:00+01:00,1523.2379150390625,1523.2379150390625,1513.6820068359375,1513.6820068359375,1513.6820068359375,0
2020-03-09 09:01:00+01:00,1513.6226806640625,1514.4017333984375,1511.1796875,1513.3758544921875,1513.3758544921875,0
2020-03-09 09:02:00+01:00,1513.816650390625,1524.0885009765625,1513.816650390625,1524.0885009765625,1524.0885009765625,0
2020-03-09 09:03:00+01:00,1523.837646484375,1529.0428466796875,1522.4844970703125,1528.8592529296875,1528.8592529296875,0
2020-03-09 09:04:00+01:00,1529.0667724609375,1533.58642578125,1528.264892578125,1532.2232666015625,1532.2232666015625,0
2020-03-09 09:05:00+01:00,1531.900146484375,1531.900146484375,1525.763916015625,1525.763916015625,1525.763916015625,0
2020-03-09 09:06:00+01:00,1523.197265625,1525.52685546875,1523.0531005859375,1524.9195556640625,1524.9195556640625,0
2020-03-09 09:07:00+01:00,1523.9736328125,1526.587646484375,1523.594482421875,1525.1297607421875,1525.1297607421875,0
2020-03-09 09:08:00+01:00,1525.016845703125,1526.8309326171875,1524.181640625,1526.6385498046875,1526.6385498046875,0
2020-03-09 09:09:00+01:00,1526.261962890625,1526.5472412109375,1523.237548828125,1523.237548828125,1523.237548828125,0
2020-03-09 09:10:00+01:00,1522.897705078125,1522.897705078125,1519.6114501953125,1522.1451416015625,1522.1451416015625,0
2020-03-09 09:11:00+01:00,1522.021240234375,1525.107421875,1522.021240234375,1524.9844970703125,1524.9844970703125,0
2020-03-09 09:12:00+01:00,1525.192138671875,1527.7608642578125,1523.078125,1523.8038330078125,1523.8038330078125,0
2020-03-09 09:13:00+01:00,1523.2247314453125,1525.4884033203125,1523.2247314453125,1524.8515625,1524.8515625,0
2020-03-09 09:14:00+01:00,1525.2969970703125,1525.2969970703125,1522.5164794921875,1524.185546875,1524.185546875,0
2020-03-09 09:15:00+01:00,1523.8443603515625,1526.425048828125,1523.4141845703125,1525.7662353515625,1525.7662353515625,0
2020-03-09 09:16:00+01:00,1525.678955078125,1526.6715087890625,1524.0572509765625,1526.14111328125,1526.14111328125,0
2020-03-09 09:17:00+01:00,1525.5384521484375,1526.7215576171875,1523.0848388671875,1523.0848388671875,1523.0848388671875,0
2020-03-09 09:18:00+01:00,1522.3529052734375,1526.3021240234375,1521.993408203125,1525.3270263671875,1525.3270263671875,0
2020-03-09 09:19:00+01:00,1525.318603515625,1525.5721435546875,1523.0421142578125,1524.1441650390625,1524.1441650390625,0
2020-03-09 09:20:00+01:00,1524.2802734375,1529.314697265625,1524.2802734375,1529.314697265625,1529.314697265625,0
2020-03-09 09:21:00+01:00,1529.078369140625,1531.950439453125,1528.898193359375,1530.1683349609375,1530.1683349609375,0
2020-03-09 09:22:00+01:00,1530.3302001953125,1530.5032958984375,1528.36083984375,1529.1348876953125,1529.1348876953125,0
2020-03-09 09:23:00+01:00,1529.342041015625,1530.9254150390625,1529.342041015625,1529.5126953125,1529.5126953125,0
2020-03-09 09:24:00+01:00,1529.44287109375,1530.5679931640625,1528.430908203125,1530.5679931640625,1530.5679931640625,0
2020-03-09 09:25:00+01:00,1530.9554443359375,1534.24560546875,1530.887451171875,1532.5101318359375,1532.5101318359375,0
2020-03-09 09:26:00+01:00,1532.407958984375,1533.051025390625,1531.2999267578125,1531.96044921875,1531.96044921875,0
2020-03-09 09:27:00+01:00,1532.5821533203125,1534.5350341796875,1532.0948486328125,1534.5350341796875,1534.5350341796875,0
2020-03-09 09:28:00+01:00,1534.4735107421875,1534.4735107421875,1532.706787109375,1534.025146484375,1534.025146484375,0
2020-03-09 09:29:00+01:00,1534.2421875,1535.9405517578125,1534.2127685546875,1535.9405517578125,1535.9405517578125,0
2020-03-09 09:30:00+01:00,1536.06005859375,1536.06005859375,1530.783203125,1530.9005126953125,1530.9005126953125,0
2020-03-09 09:31:00+01:00,1530.8656005859375,1534.845703125,1530.6964111328125,1534.7896728515625,1534.7896728515625,0
2020-03-09 09:32:00+01:00,1533.697509765625,1534.9986572265625,1533.09033203125,1533.6826171875,1533.6826171875,0
2020-03-09 09:33:00+01:00,1533.393310546875,1533.8092041015625,1530.4837646484375,1530.4837646484375,1530.4837646484375,0
2020-03-09 09:34:00+01:00,1530.2816162109375,1532.4156494140625,1530.2816162109375,1531.956787109375,1531.956787109375,0
2020-03-09 09:35:00+01:00,1531.866943359375,1532.0762939453125,1530.1688232421875,1530.6939697265625,1530.6939697265625,0
2020-03-09 09:36:00+01:00,1531.19189453125,1532.154296875,1529.4991455078125,1529.8541259765625,1529.8541259765625,0
2020-03-09 09:37:00+01:00,1529.812744140625,1531.612548828125,1529.3115234375,1531.321533203125,1531.321533203125,0
2020-03-09 09:38:00+01:00,1531.0999755859375,1532.3984375,1531.0469970703125,1532.1456298828125,1532.1456298828125,0
2020-03-09 09:39:00+01:00,1532.4482421875,1533.2310791015625,1532.1141357421875,1532.369384765625,1532.369384765625,0
2020-03-09 09:40:00+01:00,1532.410888671875,1532.410888671875,1530.6341552734375,1530.8592529296875,1530.8592529296875,0
2020-03-09 09:41:00+01:00,1530.5931396484375,1531.9422607421875,1530.5931396484375,1530.9951171875,1530.9951171875,0
2020-03-09 09:42:00+01:00,1530.98779296875,1533.2373046875,1530.98779296875,1533.0179443359375,1533.0179443359375,0
2020-03-09 09:43:00+01:00,1533.074951171875,1533.4417724609375,1532.5035400390625,1533.4417724609375,1533.4417724609375,0
