Datetime,Open,High,Low,Close,Adj Close,Volume
2020-03-09 09:05:00+01:00,10690.080078125,10690.080078125,10624.240234375,10624.240234375,10624.240234375,0
2020-03-09 09:06:00+01:00,10609.5302734375,10632.01953125,10603.8203125,10631.599609375,10631.599609375,0
2020-03-09 09:07:00+01:00,10630.5498046875,10647.4404296875,10628.509765625,10634.3798828125,10634.3798828125,0
2020-03-09 09:08:00+01:00,10629.5400390625,10629.5400390625,10600.400390625,10609.7197265625,10609.7197265625,0
2020-03-09 09:09:00+01:00,10612.01953125,10620.8095703125,10603.73046875,10603.73046875,10603.73046875,0
2020-03-09 09:10:00+01:00,10601.7099609375,10636.7802734375,10573.9501953125,10636.7802734375,10636.7802734375,0
2020-03-09 09:11:00+01:00,10634.669921875,10669.6103515625,10634.669921875,10662.1904296875,10662.1904296875,0
2020-03-09 09:12:00+01:00,10664.150390625,10682.8095703125,10664.08984375,10682.0595703125,10682.0595703125,0
2020-03-09 09:13:00+01:00,10687.330078125,10715.8603515625,10675.080078125,10689.8701171875,10689.8701171875,0
2020-03-09 09:14:00+01:00,10688.759765625,10698.740234375,10673.25,10698.0,10698.0,0
2020-03-09 09:15:00+01:00,10698.9599609375,10726.3896484375,10698.9599609375,10712.2900390625,10712.2900390625,0
2020-03-09 09:16:00+01:00,10715.8203125,10740.849609375,10708.25,10739.400390625,10739.400390625,0
2020-03-09 09:17:00+01:00,10739.7197265625,10742.9697265625,10700.7900390625,10700.7900390625,10700.7900390625,0
2020-03-09 09:18:00+01:00,10695.580078125,10720.990234375,10693.6201171875,10705.419921875,10705.419921875,0
2020-03-09 09:19:00+01:00,10704.740234375,10706.41015625,10673.1298828125,10675.6796875,10675.6796875,0
2020-03-09 09:20:00+01:00,10677.240234375,10726.6201171875,10677.240234375,10726.6201171875,10726.6201171875,0
2020-03-09 09:21:00+01:00,10730.6796875,10736.0302734375,10721.0,10721.0,10721.0,0
2020-03-09 09:22:00+01:00,10720.73046875,10721.400390625,10701.099609375,10701.099609375,10701.099609375,0
2020-03-09 09:23:00+01:00,10700.3203125,10712.330078125,10692.0498046875,10694.83984375,10694.83984375,0
2020-03-09 09:24:00+01:00,10694.8896484375,10696.830078125,10687.099609375,10687.9296875,10687.9296875,0
2020-03-09 09:25:00+01:00,10691.98046875,10729.150390625,10690.9404296875,10700.650390625,10700.650390625,0
2020-03-09 09:26:00+01:00,10704.490234375,10718.8203125,10700.5,10718.8203125,10718.8203125,0
2020-03-09 09:27:00+01:00,10718.5498046875,10734.0498046875,10711.419921875,10733.33984375,10733.33984375,0
