epoch,loss,val_loss
0,0.009755252205650322,0.0004344915933971707
1,0.015578895805784096,5.961952309816196e-05
2,0.009914766209813361,0.00014486109709347753
3,0.006842138741005867,0.0003654552824122624
4,0.007352932070245044,0.000560417587015157
5,0.006812119854455684,4.80523497875159e-05
6,0.0047610675390859355,6.891660733445961e-05
7,0.004021004902824643,0.00029511669708881527
8,0.00399951094907549,5.086256805952871e-05
9,0.003952142464590401,5.1814067167773224e-05
10,0.003886082940745702,4.2232102613424e-05
11,0.0025572453299968468,8.105602885027313e-05
12,0.002291581114722821,7.833143667489316e-05
13,0.0018718340386975022,3.4969772665742006e-05
14,0.0017441844721125326,4.343645317324748e-05
15,0.0016439908554107038,4.086017593686443e-05
16,0.0014729697547779695,4.042343991588698e-05
17,0.0015853457540894549,3.1773502895602076e-05
18,0.0018363161938463304,3.789589138452559e-05
19,0.0012687729264413334,6.534586140737197e-05
20,0.0013737394550574849,2.9829536086051827e-05
21,0.0010807346412480842,2.8963599409811042e-05
22,0.0009967124548927165,3.3646898070098054e-05
23,0.0024890151843363936,2.9350451768550556e-05
24,0.0009807447056826074,2.680156967471703e-05
25,0.000905670218748532,3.054363332921639e-05
26,0.001229802933974295,5.240637397542337e-05
27,0.0008527816249557805,3.6985025771072185e-05
28,0.0009059268047874664,2.5548822628075464e-05
29,0.0010087759360936212,3.5120198137721876e-05
30,0.000822957022373211,2.2609871646434636e-05
31,0.0007478659571023416,2.2553567658986947e-05
32,0.010677525233539334,5.1464440225067345e-05
33,0.0009137022457758172,2.606708363196554e-05
34,0.0010663099857521484,9.165604893092273e-05
35,0.0007448348058931986,2.315839613705369e-05
36,0.000776379371961445,2.2987854663369944e-05
37,0.0007316923100141274,0.00012464417442162003
38,0.0006324014873960685,5.787073546849165e-05
39,0.0006746292027081061,2.3715490846775032e-05
40,0.0006112885858210912,2.1984240447636694e-05
41,0.0006286030721067045,0.00011017237637942244
42,0.003143270663780708,2.236087776610576e-05
43,0.0006674930764684514,0.00013186943680112663
44,0.014768213578867694,3.9582897140159425e-05
45,0.0022381851815427784,2.313655093328432e-05
46,0.0007203634015779782,2.1962047311616414e-05
47,0.0006204327506161968,6.412855994616014e-05
48,0.0007131683546335639,2.8215811047023937e-05
49,0.0005597596786578328,0.00013902765365653776
50,0.0006978749440046764,2.0457244166512584e-05
51,0.0005905505315442699,2.045425101944905e-05
52,0.0005983302634275686,0.00026981366843554296
53,0.000631768803840613,2.3628828178819578e-05
54,0.000509480659578306,6.849885034575386e-05
55,0.00048282006739302434,2.054194439753903e-05
56,0.000497510788961706,2.165429719348645e-05
57,0.0006150824951031676,7.421750019097494e-05
58,0.0005010878432451002,0.00011340178914704463
59,0.0005153254762801764,0.000117720324649579
60,0.0006458889808224436,2.178528696579936e-05
61,0.0005328937103412398,3.858553959111709e-05
62,0.0005259547445314604,2.5859186078176004e-05
63,0.0004657386041934067,0.00010737985495426174
64,0.0004672181083622962,0.0001997672087681066
65,0.00044134288998099727,0.00021752646070025448
66,0.0004471408272163697,7.403850213449914e-05
67,0.0004573719813749819,2.0935621604520646e-05
68,0.00042726797043239156,0.00014329465597661005
69,0.00042794504585159574,0.00019005044305231422
70,0.00042909780306756685,0.00014662483914030922
71,0.000416023414261333,0.00013283571348034052
72,0.0004176134982656179,0.00010154188122315746
73,0.00042843880894199375,0.00010942593184558468
74,0.0004101200415283933,6.36580292242191e-05
75,0.0004042128084957194,9.378783498606127e-05
76,0.0003977837596822711,0.00012290290356354995
77,0.00043640069860110224,9.360544613122733e-05
78,0.0004001321174116499,4.211072276423996e-05
79,0.0004753917879093529,7.916018876130693e-05
80,0.00039307296305600577,9.371592386742122e-05
81,0.00039868424038205476,7.552627761874141e-05
82,0.00040806459279944346,3.154347026187073e-05
83,0.00044257917697568364,5.409616702915324e-05
84,0.0003997224413170544,9.655605996764886e-05
85,0.00040743994355175854,9.411999336508516e-05
86,0.00037955302020607095,7.927253237640898e-05
87,0.00042604065775877744,5.129941220932071e-05
88,0.000409843547088342,8.653319269392846e-05
89,0.0004076338462895095,5.7475067983937654e-05
90,0.0003656804089620925,6.030664695168121e-05
91,0.00036175695320842487,8.373096069489192e-05
92,0.00036244035904760323,8.303053335920494e-05
93,0.00039917951720848643,0.00011259649343426443
94,0.00041965303134256155,6.235019221397427e-05
95,0.00036432435360809367,7.840305665417368e-05
96,0.00036150560902536164,6.851725548686873e-05
97,0.00035920842987656617,5.832761861610278e-05
98,0.0003506507061198742,6.535403089300316e-05
99,0.0003495324187867852,5.545973059876511e-05
